city, sex, un4gy, distcat, agxcat, agecat, dcat, time, subjects, upyr, pyr, gdist, agex, age, year, solid, oralca, lip, tongue, saliv, mouth, pharynx, digestca, esoph, stomach, smallint, colon, rectum, liver, gallbldr, pancr, othdig, respca, nasal, larynx, lung, othres, thymus, skinbone, bone, connect, nmskin, skbasal, sksquam, bowens, breast, femgenca, uterus, utrNOS, cervix, corpus, ovary, othfem, malgenca, prost, testis, othmale, urinca, bladder, kidney, renal, othurin, cnsca, thyroid, othsol, msother, adeno, squam, othepi, othnonepi, histnos, cola02w10, cola02g, cola02n, mara02w10, mara02g, mara02n, braa02w10, brea02w10, liva02w10, liva02g, liva02n, luna02w10, ovaa02w10, pana02w10, skea02w10, skia02w10, stoa02w10, tesa02w10, thya02w10, blaa02w10, utea02w10, trunc02, adjust02
1,2,1,1,4,13,7,7,0,34.54346,31.00518,1714.872,19.161,60.784,1987.22,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.08987,0.08834,0.00015,0.10167,0.09858,0.00031,0.10779,0.10958,0.09446,0.09209,0.00024,0.10104,0.08656,0.08809,0.09864,0.1316,0.0922,-0.1,0.10743,0.09006,0.08646,1.0,1.0
1,1,1,1,9,14,2,3,0,406.11636,389.01075,2716.139,43.281,66.793,1969.109,8,0,0,0,0,0,0,7,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0.0,1,0.00255,0.00254,0.0,0.00287,0.00286,0.0,0.00299,0.00301,0.0027,0.00269,0.0,0.00284,-0.1,0.0025,0.00277,0.00354,0.00261,0.00269,0.00301,0.00256,-0.1,1.0,1.0
1,2,1,1,9,17,4,5,0,1.88364,1.79875,1974.673,44.887,80.146,1980.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.03046,0.03014,3e-05,0.03582,0.03511,7e-05,0.03652,0.03415,0.03188,0.03138,5e-05,0.03474,0.0295,0.03053,0.03437,0.04433,0.03032,-0.1,0.03484,0.02949,0.02908,1.0,1.0
2,2,1,1,5,9,9,2,0,26.93292,23.461,1740.814,23.221,41.81,1964.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13705,0.13603,0.0001,0.15117,0.14907,0.00021,0.16061,0.16422,0.14269,0.14117,0.00015,0.15021,0.13015,0.13412,0.14546,0.1932,0.14253,-0.1,0.1692,0.13607,0.13596,1.0,1.0
2,1,1,1,8,16,2,7,0,57.53867,53.51097,2826.782,36.983,78.244,1986.866,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.0,0,0.00214,0.00214,0.0,0.00241,0.00241,0.0,0.00247,0.0025,0.00225,0.00224,0.0,0.00236,-0.1,0.0021,0.0023,0.00292,0.0022,0.00227,0.00252,0.00215,-0.1,1.0,1.0
1,1,1,1,3,12,16,9,0,33.04586,26.76483,1208.552,11.617,58.511,1992.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.84865,0.80064,0.0048,1.00269,0.90377,0.00989,1.01504,1.04502,0.90844,0.83795,0.00705,0.96068,-0.09414,0.86492,0.96926,1.33664,0.87109,0.86551,0.96207,0.83895,-0.09414,1.0,0.941
2,2,1,1,5,16,10,10,0,9.16975,7.85004,1772.114,23.417,75.859,1998.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.16489,0.16356,0.00013,0.16747,0.16551,0.0002,0.17956,0.20158,0.16915,0.16735,0.00018,0.17382,0.15291,0.15538,0.16725,0.21857,0.18128,-0.1,0.19077,0.16908,0.15861,1.0,1.0
1,1,1,1,4,10,12,5,0,68.38467,59.81265,1458.51,16.335,48.37,1977.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.22243,0.21583,0.00066,0.25766,0.24366,0.0014,0.2757,0.28556,0.24281,0.23192,0.00109,0.25212,-0.1,0.21722,0.24994,0.34614,0.2274,0.24113,0.2742,0.22432,-0.1,1.0,1.0
1,1,1,2,11,18,2,9,0,14.7707,14.21651,3966.705,52.335,99.508,1992.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9e-05,9e-05,0.0,0.0001,0.0001,0.0,0.0001,0.0001,9e-05,9e-05,0.0,0.0001,-0.1,9e-05,9e-05,0.00012,9e-05,9e-05,0.0001,9e-05,-0.1,1.0,1.0
2,2,1,1,7,11,7,3,0,17.67762,16.43241,1868.262,31.703,53.55,1967.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.08842,0.08796,5e-05,0.10108,0.10022,9e-05,0.10575,0.1086,0.09896,0.09821,7e-05,0.10024,0.08562,0.08529,0.09595,0.12295,0.09041,-0.1,0.1086,0.09063,0.08802,1.0,1.0
1,2,1,1,1,6,8,3,0,283.93018,239.76769,1650.064,3.249,26.827,1969.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.11219,0.10883,0.00034,0.12735,0.12127,0.00061,0.12381,0.12709,0.11443,0.1098,0.00046,0.1195,0.10875,0.1086,0.11919,0.14708,0.11439,-0.1,0.12018,0.11121,0.10926,1.0,1.0
1,2,1,1,7,15,14,8,0,50.70773,48.79808,1335.469,31.072,74.23,1988.756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.38161,0.36711,0.00145,0.43632,0.40514,0.00312,0.47087,0.50112,0.41228,0.38881,0.00235,0.4317,0.36543,0.3705,0.43054,0.60897,0.39694,-0.09945,0.48443,0.38675,0.36746,1.0,0.995
2,2,0,1,3,5,21,1,1,0.74264,0.58526,902.0,11.86,24.629,1958.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.25922,2.20297,0.00563,2.9321,2.7965,0.01356,2.98213,3.03215,3.05095,2.94556,0.01054,2.55447,2.40518,2.32042,2.78089,3.80488,2.21777,-0.05977,3.34237,2.36663,2.35931,0.692,0.864
1,2,1,1,3,7,16,2,0,144.95619,123.31133,1175.222,13.397,31.902,1964.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.84784,0.80045,0.00474,0.99584,0.89316,0.01027,1.04926,1.11137,0.91874,0.84086,0.00779,0.97656,0.80627,0.81957,0.97625,1.41726,0.86915,-0.09398,1.03925,0.84691,0.81229,1.0,0.94
2,1,1,1,9,17,12,7,0,5.65161,5.10493,1703.335,41.681,83.028,1986.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.21982,0.21828,0.00015,0.25639,0.25312,0.00033,0.27199,0.24971,0.23057,0.22797,0.00026,0.24059,-0.1,0.21934,0.24066,0.31287,0.20513,0.20433,0.26374,0.21626,-0.1,1.0,1.0
2,2,1,1,3,9,14,3,0,2.16016,1.53719,1507.484,14.832,40.115,1970.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.42658,0.4223,0.00043,0.47636,0.46813,0.00082,0.49917,0.50952,0.43952,0.43315,0.00064,0.46613,0.40538,0.41376,0.46436,0.60145,0.43796,-0.1,0.51337,0.42936,0.42107,1.0,1.0
1,2,1,1,2,7,1,2,0,0.89802,0.73811,1671.712,9.905,30.156,1965.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
1,2,1,1,11,18,6,9,0,1.94935,1.88933,1797.0,53.216,99.595,1991.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06417,0.06322,0.0001,0.07113,0.06922,0.00019,0.07411,0.0724,0.07044,0.06939,0.0001,0.06909,0.06753,0.06562,0.06665,0.08884,0.07427,-0.1,0.08774,0.06989,0.07216,1.0,1.0
1,1,1,1,2,12,2,8,0,2.4449,1.90981,2733.025,9.833,55.119,1990.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00284,0.00284,0.0,0.00315,0.00314,0.0,0.00307,0.00313,0.00286,0.00285,0.0,0.00297,-0.1,0.00276,0.00294,0.00356,0.00289,0.00287,0.00303,0.00281,-0.1,1.0,1.0
1,1,1,1,8,13,6,2,0,0.75838,0.73448,1771.069,39.897,60.151,1965.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06537,0.06446,9e-05,0.07442,0.07265,0.00018,0.07931,0.08059,0.06581,0.06452,0.00013,0.07446,-0.1,0.06425,0.07324,0.0957,0.06878,0.07065,0.07984,0.06708,-0.1,1.0,1.0
1,2,1,1,6,9,17,2,0,39.73443,38.21339,1077.892,26.348,43.378,1962.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.13326,1.06622,0.0067,1.2919,1.14545,0.01464,1.43547,1.5987,1.20821,1.10097,0.01072,1.30878,1.06489,1.11149,1.31095,1.97098,1.23662,-0.09114,1.48309,1.16325,1.08652,1.0,0.911
1,1,1,1,5,8,10,2,0,18.72416,16.91522,1529.406,22.012,38.709,1962.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.1649,0.16049,0.00044,0.18696,0.17829,0.00087,0.19617,0.2073,0.17788,0.17091,0.0007,0.18763,-0.1,0.15974,0.18285,0.25076,0.16818,0.18012,0.19408,0.16818,-0.1,1.0,1.0
1,2,1,1,5,16,9,9,0,0.20876,0.1928,1673.0,24.803,75.104,1995.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13846,0.13608,0.00024,0.16404,0.15886,0.00052,0.17471,0.13937,0.14294,0.13991,0.0003,0.17409,0.14931,0.14047,0.15127,0.20545,0.14932,-0.1,0.15826,0.12975,0.13213,1.0,1.0
2,2,1,1,4,10,9,4,0,43.78166,35.33749,1786.24,17.933,46.665,1974.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13504,0.13417,9e-05,0.15042,0.14882,0.00016,0.15721,0.15967,0.14655,0.14531,0.00012,0.1482,0.13333,0.13336,0.14502,0.18944,0.13896,-0.1,0.15781,0.135,0.1308,1.0,1.0
2,1,1,1,6,16,1,8,0,0.82752,0.76855,921.435,29.813,75.105,1990.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
2,1,1,1,4,11,2,4,0,2.03012,1.57701,2848.681,19.88,50.138,1975.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00207,0.00207,0.0,0.00234,0.00233,0.0,0.0024,0.00242,0.00218,0.00217,0.0,0.00229,-0.1,0.00204,0.00223,0.00284,0.00213,0.0022,0.00244,0.00209,-0.1,1.0,1.0
2,2,1,1,6,13,6,4,0,0.75017,0.70226,1872.573,29.92,60.159,1975.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06468,0.06433,3e-05,0.07258,0.07189,7e-05,0.07623,0.07148,0.06547,0.06495,5e-05,0.07011,0.06265,0.06537,0.07154,0.09095,0.06612,-0.1,0.07498,0.06389,0.06185,1.0,1.0
1,1,1,1,4,11,11,5,0,78.40794,68.5795,1492.343,17.812,51.609,1979.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.18428,0.17902,0.00053,0.20979,0.19948,0.00103,0.22094,0.234,0.20008,0.19175,0.00083,0.20744,-0.1,0.17737,0.20398,0.28115,0.18897,0.20262,0.22258,0.18784,-0.1,1.0,1.0
1,1,1,1,14,17,16,2,0,1.45106,1.37997,1057.0,67.586,83.715,1961.728,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.82613,0.76621,0.00599,1.0226,0.89937,0.01232,1.11999,1.15833,0.97366,0.87261,0.01011,0.97408,-0.09395,0.79482,0.96499,1.50466,0.79896,0.82932,1.05019,0.7934,-0.09395,1.0,0.94
1,2,1,1,6,15,17,8,0,24.7707,23.99959,1082.386,27.892,71.977,1989.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.09401,1.02779,0.00662,1.24947,1.11102,0.01384,1.36442,1.52501,1.16625,1.064,0.01023,1.24382,1.03505,1.07785,1.23952,1.86704,1.20457,-0.09156,1.40724,1.10548,1.04483,1.0,0.916
2,1,1,1,3,13,1,8,0,4.9911,3.35976,1673.858,14.882,60.139,1990.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
1,2,1,1,5,8,14,2,0,346.43121,318.76522,1326.883,21.431,38.419,1962.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.38978,0.37497,0.00148,0.45694,0.42505,0.00319,0.48491,0.49663,0.42263,0.39898,0.00236,0.44863,0.3768,0.38182,0.4464,0.62555,0.40393,-0.09937,0.48412,0.3898,0.37753,1.0,0.994
1,1,1,1,11,15,7,3,0,65.94935,63.49867,1682.575,51.583,73.474,1967.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.09042,0.08877,0.00016,0.10297,0.09955,0.00034,0.10871,0.11133,0.09582,0.09326,0.00026,0.10202,-0.1,0.08843,0.10065,0.13418,0.09356,0.09639,0.10829,0.09089,-0.1,1.0,1.0
1,2,1,1,5,7,14,1,86,117.01437,108.08501,1325.718,20.801,34.104,1958.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.38745,0.37291,0.00145,0.45765,0.42609,0.00316,0.48379,0.49183,0.42222,0.39894,0.00233,0.44768,0.37518,0.38016,0.44651,0.62351,0.40029,-0.09938,0.48175,0.38798,0.37662,1.0,0.994
1,2,1,1,8,11,15,2,0,168.51061,163.81591,1235.576,36.455,53.429,1962.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.59329,0.56506,0.00282,0.69961,0.63808,0.00615,0.74229,0.78164,0.65298,0.60644,0.00465,0.69206,0.56852,0.57489,0.68029,0.98648,0.61112,-0.09671,0.74318,0.59142,0.57083,1.0,0.967
2,1,1,1,5,7,4,1,10,12.29979,10.50808,2200.119,20.927,34.163,1958.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.02549,0.02543,1e-05,0.02871,0.02859,1e-05,0.02959,0.02987,0.02675,0.02666,1e-05,0.02822,-0.1,0.025,0.0275,0.03511,0.02621,0.02707,0.03009,0.02564,-0.1,1.0,1.0
1,2,1,1,10,14,20,3,0,10.25462,9.87725,940.324,46.388,68.323,1967.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.80333,1.66776,0.01356,2.29905,1.99859,0.03005,2.41531,2.52387,2.06609,1.83264,0.02335,2.25967,1.76979,1.82308,2.34793,3.41012,1.87502,-0.08584,2.2722,1.7746,1.73315,1.0,0.858
2,1,1,1,5,15,7,9,0,2.90349,2.43159,1795.0,22.507,71.452,1994.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.09635,0.09587,5e-05,0.10863,0.1077,9e-05,0.11046,0.10924,0.1007,0.10002,7e-05,0.10445,-0.1,0.09511,0.1011,0.1304,0.0997,0.09538,0.11589,0.09345,-0.1,1.0,1.0
2,1,1,1,6,13,21,5,0,6.78713,6.2931,1112.545,26.954,61.176,1979.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.32296,2.27519,0.00478,2.59815,2.49652,0.01016,2.91843,2.91618,2.16843,2.11044,0.0058,2.63667,-0.0869,2.28076,2.59448,3.58778,2.65924,2.45864,2.93174,2.34727,-0.0869,1.0,0.869
1,2,1,1,7,13,21,4,0,11.51814,11.09911,952.297,32.777,61.591,1974.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.22413,2.07251,0.01516,2.65633,2.27165,0.03847,2.91369,3.12687,2.38439,2.1334,0.0251,2.55808,2.06177,2.20017,2.70167,4.17026,2.3723,-0.08355,2.86922,2.20236,2.09883,1.0,0.836
2,1,1,1,2,7,22,4,0,6.26831,4.01843,1141.322,6.467,33.432,1972.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.71766,2.62677,0.00909,3.06229,2.88889,0.01734,3.0191,3.00897,2.67937,2.56296,0.01164,2.9139,-0.08664,2.80825,2.90359,3.75489,2.82813,2.61387,2.8713,2.55542,-0.08664,1.0,0.866
1,1,1,1,8,14,1,4,0,401.87748,389.41527,1404.297,38.341,66.854,1974.109,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
1,1,1,1,5,9,18,3,0,4.47433,4.03115,960.0,20.12,42.763,1968.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.46488,1.38065,0.00842,1.70535,1.49878,0.02066,1.90001,1.97246,1.31901,1.19805,0.0121,1.67246,-0.08842,1.47461,1.72947,2.54747,1.72208,1.49167,1.88122,1.37914,-0.08842,1.0,0.884
1,1,1,1,9,18,4,10,0,18.26694,17.31067,2041.001,41.627,93.365,1997.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.02671,0.02648,2e-05,0.02933,0.0289,4e-05,0.0311,0.03278,0.02817,0.02782,4e-05,0.02951,-0.1,0.02575,0.02872,0.03797,0.0276,0.02912,0.03138,0.02716,-0.1,1.0,1.0
2,1,1,3,7,17,2,9,0,159.6475,146.17485,20000.0,33.037,81.61,1994.178,7,0,0,0,0,0,0,5,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,1,1,1,10,18,6,9,0,10.20397,9.71714,1702.915,46.746,94.317,1993.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.07368,0.07241,0.00013,0.08806,0.08543,0.00026,0.08796,0.0837,0.08041,0.07839,0.0002,0.08701,-0.1,0.07278,0.08718,0.10925,0.07271,0.07247,0.08235,0.07186,-0.1,1.0,1.0
2,2,1,1,6,15,6,7,0,10.6037,9.93492,1911.639,29.438,70.988,1987.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06568,0.06534,3e-05,0.07426,0.07364,6e-05,0.07635,0.07525,0.06743,0.06695,5e-05,0.07214,0.06415,0.06571,0.07046,0.09097,0.06635,-0.1,0.07633,0.06605,0.06414,1.0,1.0
2,2,1,1,2,9,11,6,0,22.71389,15.02024,1684.893,6.694,43.546,1982.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.18367,0.18185,0.00018,0.20872,0.20541,0.00033,0.19559,0.1969,0.19112,0.1886,0.00025,0.19422,0.18165,0.18209,0.19015,0.23192,0.17854,-0.1,0.19186,0.17775,0.17705,1.0,1.0
1,2,1,3,12,16,2,2,0,776.66598,736.22497,20000.0,58.043,76.658,1964.215,4,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
